timestamp,P-PDG,P-TPT,T-TPT,P-MON-CKP,T-JUS-CKP,P-JUS-CKGL,QGL,start
8358,44858050.0,21146550.0,116.5984,12237430.0,61.94591,2401595.0,0.0,0
8359,44858050.0,21146550.0,116.5984,12237430.0,61.94585,2401599.0,0.0,0
8360,44858050.0,21146550.0,116.5984,12237430.0,61.9458,2401602.0,0.0,0
8361,44858050.0,21146550.0,116.5984,12237430.0,61.94574,2401606.0,0.0,0
8362,44858050.0,21146550.0,116.5984,12237430.0,61.94568,2401610.0,0.0,0
8363,44858050.0,21146550.0,116.5984,12237430.0,61.94563,2401613.0,0.0,0
8364,44858050.0,21146550.0,116.5984,12237430.0,61.94557,2401617.0,0.0,0
8365,44858050.0,21146550.0,116.5984,12237430.0,61.94551,2401620.0,0.0,0
8366,44858050.0,21146550.0,116.5984,12237430.0,61.94545,2401624.0,0.0,0
8367,44858050.0,21146550.0,116.5984,12237430.0,61.9454,2401628.0,0.0,0
8368,44858050.0,21146550.0,116.5984,12237430.0,61.94534,2401632.0,0.0,0
8369,44858050.0,21146550.0,116.5984,12237430.0,61.94528,2401635.0,0.0,0
8370,44858050.0,21146550.0,116.5984,12237430.0,61.94522,2401639.0,0.0,0
8371,44858050.0,21146550.0,116.5984,12237430.0,61.94517,2401643.0,0.0,0
8372,44858050.0,21146550.0,116.5984,12237430.0,61.94511,2401646.0,0.0,0
8373,44858050.0,21146550.0,116.5984,12237430.0,61.94505,2401650.0,0.0,0
8374,44858050.0,21146550.0,116.5984,12237430.0,61.94499,2401653.0,0.0,0
8375,44858050.0,21146550.0,116.5984,12237430.0,61.94493,2401657.0,0.0,0
8376,44858050.0,21146550.0,116.5984,12237430.0,61.94488,2401661.0,0.0,0
8377,44858050.0,21146550.0,116.5984,12237430.0,61.94482,2401665.0,0.0,0
8378,44858050.0,21146550.0,116.5984,12237430.0,61.94476,2401668.0,0.0,0
8379,44858050.0,21146550.0,116.5984,12237430.0,61.94471,2401672.0,0.0,0
8380,44858050.0,21146550.0,116.5984,12237430.0,61.94465,2401676.0,0.0,0
8381,44858050.0,21146550.0,116.5984,12237430.0,61.94459,2401679.0,0.0,0
8382,44858050.0,21146550.0,116.5984,12237430.0,61.94453,2401683.0,0.0,0
8383,44858050.0,21146550.0,116.5984,12237420.0,61.94448,2401686.0,0.0,0
8384,44858050.0,21146550.0,116.5984,12237420.0,61.94442,2401690.0,0.0,0
8385,44858050.0,21146550.0,116.5984,12237420.0,61.94436,2401694.0,0.0,0
8386,44858050.0,21146550.0,116.5984,12237420.0,61.9443,2401698.0,0.0,0
8387,44858050.0,21146550.0,116.5984,12237420.0,61.94424,2401701.0,0.0,0
8388,44858050.0,21146550.0,116.5984,12237420.0,61.94419,2401705.0,0.0,0
8389,44858050.0,21146550.0,116.5984,12237420.0,61.94413,2401709.0,0.0,0
8390,44858050.0,21146550.0,116.5984,12237420.0,61.94407,2401712.0,0.0,0
8391,44858050.0,21146550.0,116.5984,12237420.0,61.94402,2401716.0,0.0,0
8392,44858050.0,21146550.0,116.5984,12237420.0,61.94396,2401719.0,0.0,0
8393,44858050.0,21146550.0,116.5984,12237420.0,61.9439,2401723.0,0.0,0
8394,44858050.0,21146550.0,116.5984,12237420.0,61.94384,2401727.0,0.0,0
8395,44858050.0,21146550.0,116.5984,12237420.0,61.94379,2401731.0,0.0,0
8396,44858050.0,21146550.0,116.5984,12237420.0,61.94373,2401734.0,0.0,0
8397,44858050.0,21146550.0,116.5984,12237420.0,61.94367,2401738.0,0.0,0
8398,44858050.0,21146550.0,116.5984,12237420.0,61.94361,2401742.0,0.0,0
8399,44858050.0,21146550.0,116.5984,12237420.0,61.94356,2401745.0,0.0,0
8400,44858050.0,21146550.0,116.5984,12237420.0,61.9435,2401749.0,0.0,0
8401,44858050.0,21146550.0,116.5984,12237420.0,61.94344,2401752.0,0.0,0
8402,44858050.0,21146550.0,116.5984,12237420.0,61.94338,2401756.0,0.0,0
8403,44858050.0,21146550.0,116.5984,12237420.0,61.94333,2401760.0,0.0,0
8404,44858050.0,21146550.0,116.5984,12237420.0,61.94327,2401764.0,0.0,0
8405,44858050.0,21146550.0,116.5984,12237420.0,61.94321,2401767.0,0.0,0
8406,44858050.0,21146550.0,116.5984,12237420.0,61.94315,2401771.0,0.0,0
8407,44858050.0,21146550.0,116.5984,12237420.0,61.9431,2401775.0,0.0,0
8408,44858050.0,21146550.0,116.5984,12237420.0,61.94304,2401778.0,0.0,0
8409,44858050.0,21146550.0,116.5984,12237420.0,61.94179,2401782.0,0.0,0
8410,44858050.0,21146550.0,116.5984,12237420.0,61.94054,2401785.0,0.0,0
8411,44858050.0,21146550.0,116.5984,12237420.0,61.9393,2401789.0,0.0,0
8412,44858050.0,21146550.0,116.5984,12237420.0,61.93805,2401793.0,0.0,0
8413,44858050.0,21146550.0,116.5984,12237420.0,61.93681,2401797.0,0.0,0
8414,44858050.0,21146550.0,116.5984,12237420.0,61.93556,2401800.0,0.0,0
8415,44858050.0,21146550.0,116.5984,12237420.0,61.93431,2401804.0,0.0,0
8416,44858050.0,21146550.0,116.5984,12237420.0,61.93306,2401808.0,0.0,0
8417,44858050.0,21146550.0,116.5984,12237420.0,61.93182,2401811.0,0.0,0
8418,44858050.0,21146550.0,116.5984,12237420.0,61.93057,2401815.0,0.0,0
8419,44858050.0,21146550.0,116.5984,12237410.0,61.92933,2401818.0,0.0,0
8420,44858050.0,21146550.0,116.5984,12237410.0,61.92808,2401822.0,0.0,0
8421,44858050.0,21146550.0,116.5984,12237410.0,61.92683,2401826.0,0.0,0
8422,44858050.0,21146550.0,116.5984,12237410.0,61.92559,2401830.0,0.0,0
8423,44858050.0,21146550.0,116.5984,12237410.0,61.92434,2401833.0,0.0,0
8424,44858050.0,21146550.0,116.5984,12237410.0,61.92309,2401837.0,0.0,0
8425,44858050.0,21146550.0,116.5984,12237410.0,61.92184,2401841.0,0.0,0
8426,44858050.0,21146550.0,116.5984,12237410.0,61.9206,2401844.0,0.0,0
8427,44858050.0,21146550.0,116.5984,12237410.0,61.91935,2401848.0,0.0,0
8428,44858050.0,21146550.0,116.5984,12237410.0,61.91811,2401851.0,0.0,0
8429,44858050.0,21146550.0,116.5984,12237410.0,61.91686,2401855.0,0.0,0
8430,44858050.0,21146550.0,116.5984,12237410.0,61.91561,2401859.0,0.0,0
8431,44858050.0,21146550.0,116.5984,12237410.0,61.91436,2401863.0,0.0,0
8432,44858050.0,21146550.0,116.5984,12237410.0,61.91312,2401866.0,0.0,0
8433,44858050.0,21146550.0,116.5984,12237410.0,61.91187,2401870.0,0.0,0
8434,44858050.0,21146550.0,116.5984,12237410.0,61.91063,2401874.0,0.0,0
8435,44858050.0,21146550.0,116.5984,12237410.0,61.90938,2401877.0,0.0,0
8436,44858050.0,21146550.0,116.5984,12237410.0,61.90813,2401881.0,0.0,0
8437,44858050.0,21146550.0,116.5984,12237410.0,61.90688,2401884.0,0.0,0
8438,44858050.0,21146550.0,116.5984,12237410.0,61.90564,2401888.0,0.0,0
8439,44858050.0,21146550.0,116.5984,12237410.0,61.90439,2401892.0,0.0,0
8440,44858050.0,21146550.0,116.5984,12237410.0,61.90314,2401896.0,0.0,0
8441,44858050.0,21146550.0,116.5984,12237410.0,61.9019,2401899.0,0.0,0
8442,44858050.0,21146550.0,116.5984,12237410.0,61.90065,2401903.0,0.0,0
8443,44858050.0,21146550.0,116.5984,12237410.0,61.8994,2401907.0,0.0,0
8444,44858050.0,21146550.0,116.5984,12237410.0,61.89816,2401910.0,0.0,0
8445,44858050.0,21146550.0,116.5984,12237410.0,61.89691,2401914.0,0.0,0
8446,44858050.0,21146550.0,116.5984,12237410.0,61.89566,2401917.0,0.0,0
8447,44858050.0,21146550.0,116.5984,12237410.0,61.89442,2401921.0,0.0,0
8448,44858050.0,21146550.0,116.5984,12237410.0,61.89317,2401925.0,0.0,0
8449,44858050.0,21146550.0,116.5984,12237410.0,61.89193,2401929.0,0.0,0
8450,44858050.0,21146550.0,116.5984,12237410.0,61.89068,2401932.0,0.0,0
8451,44858050.0,21146550.0,116.5984,12237410.0,61.88943,2401936.0,0.0,0
8452,44858050.0,21146550.0,116.5984,12237410.0,61.88818,2401940.0,0.0,0
8453,44858050.0,21146550.0,116.5984,12237410.0,61.88694,2401943.0,0.0,0
8454,44858050.0,21146550.0,116.5984,12237410.0,61.88569,2401947.0,0.0,0
8455,44858050.0,21146550.0,116.5984,12237400.0,61.88445,2401950.0,0.0,0
8456,44858050.0,21146550.0,116.5984,12237400.0,61.8832,2401954.0,0.0,0
8457,44858050.0,21146550.0,116.5984,12237400.0,61.88195,2401958.0,0.0,0
8458,44858050.0,21146550.0,116.5984,12237400.0,61.8807,2401962.0,0.0,0
8459,44858050.0,21146550.0,116.5984,12237400.0,61.87946,2401965.0,0.0,0
8460,44858050.0,21146550.0,116.5984,12237400.0,61.87821,2401969.0,0.0,0
8461,44858050.0,21146550.0,116.5984,12237400.0,61.87696,2401973.0,0.0,0
8462,44858050.0,21146550.0,116.5984,12237400.0,61.87572,2401976.0,0.0,0
8463,44858050.0,21146550.0,116.5984,12237400.0,61.87447,2401980.0,0.0,0
8464,44858050.0,21146550.0,116.5984,12237400.0,61.87322,2401983.0,0.0,0
8465,44858050.0,21146550.0,116.5984,12237400.0,61.87197,2401987.0,0.0,0
8466,44858050.0,21146550.0,116.5984,12237400.0,61.87073,2401991.0,0.0,0
8467,44858050.0,21146550.0,116.5984,12237400.0,61.86948,2401995.0,0.0,0
8468,44858050.0,21146550.0,116.5984,12237400.0,61.86824,2401998.0,0.0,0
8469,44858050.0,21146550.0,116.5984,12237400.0,61.86988,2402002.0,0.0,0
8470,44858050.0,21146550.0,116.5984,12237400.0,61.87153,2402006.0,0.0,0
8471,44858050.0,21146550.0,116.5984,12237400.0,61.87318,2402009.0,0.0,0
8472,44858050.0,21146550.0,116.5984,12237400.0,61.87482,2402013.0,0.0,0
8473,44858050.0,21146550.0,116.5984,12237400.0,61.87647,2402017.0,0.0,0
8474,44858050.0,21146550.0,116.5984,12237400.0,61.87812,2402020.0,0.0,0
8475,44858050.0,21146550.0,116.5984,12237400.0,61.87976,2402024.0,0.0,0
8476,44858050.0,21146550.0,116.5984,12237400.0,61.88141,2402028.0,0.0,0
8477,44858050.0,21146550.0,116.5984,12237400.0,61.88306,2402031.0,0.0,0
8478,44858050.0,21146550.0,116.5984,12237400.0,61.8847,2402035.0,0.0,0
8479,44858050.0,21146550.0,116.5984,12237400.0,61.88635,2402039.0,0.0,0
8480,44858050.0,21146550.0,116.5984,12237400.0,61.888,2402042.0,0.0,0
8481,44858050.0,21146550.0,116.5984,12237400.0,61.88964,2402046.0,0.0,0
8482,44858050.0,21146550.0,116.5984,12237400.0,61.89129,2402050.0,0.0,0
8483,44858050.0,21146550.0,116.5984,12237400.0,61.89294,2402053.0,0.0,0
8484,44858050.0,21146550.0,116.5984,12237400.0,61.89458,2402057.0,0.0,0
8485,44858050.0,21146550.0,116.5984,12237400.0,61.89623,2402061.0,0.0,0
8486,44858050.0,21146550.0,116.5984,12237400.0,61.89788,2402064.0,0.0,0
8487,44858050.0,21146550.0,116.5984,12237400.0,61.89952,2402068.0,0.0,0
8488,44858050.0,21146550.0,116.5984,12237400.0,61.90117,2402072.0,0.0,0
8489,44858050.0,21146550.0,116.5984,12237400.0,61.90282,2402075.0,0.0,0
8490,44858050.0,21146550.0,116.5984,12237400.0,61.90446,2402079.0,0.0,0
8491,44858050.0,21146550.0,116.5984,12237390.0,61.90611,2402083.0,0.0,0
8492,44858050.0,21146550.0,116.5984,12237390.0,61.90776,2402086.0,0.0,0
8493,44858050.0,21146550.0,116.5984,12237390.0,61.9094,2402090.0,0.0,0
8494,44858050.0,21146550.0,116.5984,12237390.0,61.91105,2402094.0,0.0,0
8495,44858050.0,21146550.0,116.5984,12237390.0,61.9127,2402097.0,0.0,0
8496,44858050.0,21146550.0,116.5984,12237390.0,61.91434,2402101.0,0.0,0
8497,44858050.0,21146550.0,116.5984,12237390.0,61.91599,2402105.0,0.0,0
8498,44858050.0,21146550.0,116.5984,12237390.0,61.91764,2402108.0,0.0,0
8499,44858050.0,21146550.0,116.5984,12237390.0,61.91928,2402112.0,0.0,0
8500,44858050.0,21146550.0,116.5984,12237390.0,61.92093,2402116.0,0.0,0
8501,44858050.0,21146550.0,116.5984,12237390.0,61.92258,2402119.0,0.0,0
8502,44858050.0,21146550.0,116.5984,12237390.0,61.92422,2402123.0,0.0,0
8503,44858050.0,21146550.0,116.5984,12237390.0,61.92587,2402127.0,0.0,0
8504,44858050.0,21146550.0,116.5984,12237390.0,61.92752,2402130.0,0.0,0
8505,44858050.0,21146550.0,116.5984,12237390.0,61.92916,2402134.0,0.0,0
8506,44858050.0,21146550.0,116.5984,12237390.0,61.93081,2402138.0,0.0,0
8507,44858050.0,21146550.0,116.5984,12237390.0,61.93246,2402141.0,0.0,0
8508,44858050.0,21146550.0,116.5984,12237390.0,61.9341,2402145.0,0.0,0
8509,44858050.0,21146550.0,116.5984,12237390.0,61.93575,2402149.0,0.0,0
8510,44858050.0,21146550.0,116.5984,12237390.0,61.9374,2402152.0,0.0,0
8511,44858050.0,21146550.0,116.5984,12237390.0,61.93904,2402156.0,0.0,0
8512,44858050.0,21146550.0,116.5984,12237390.0,61.94069,2402160.0,0.0,0
8513,44858050.0,21146550.0,116.5984,12237390.0,61.94234,2402163.0,0.0,0
8514,44858050.0,21146550.0,116.5984,12237390.0,61.94398,2402167.0,0.0,0
8515,44858050.0,21146550.0,116.5984,12237390.0,61.94563,2402171.0,0.0,0
8516,44858050.0,21146550.0,116.5984,12237390.0,61.94727,2402174.0,0.0,0
8517,44858050.0,21146550.0,116.5984,12237390.0,61.94892,2402178.0,0.0,0
8518,44858050.0,21146550.0,116.5984,12237390.0,61.95057,2402182.0,0.0,0
8519,44858050.0,21146550.0,116.5984,12237390.0,61.95221,2402185.0,0.0,0
8520,44858050.0,21146550.0,116.5984,12237390.0,61.95386,2402189.0,0.0,0
8521,44858050.0,21146550.0,116.5984,12237390.0,61.95551,2402192.0,0.0,0
8522,44858050.0,21146550.0,116.5984,12237390.0,61.95715,2402196.0,0.0,0
8523,44858050.0,21146550.0,116.5984,12237390.0,61.9588,2402200.0,0.0,0
8524,44858050.0,21146550.0,116.5984,12237390.0,61.96045,2402204.0,0.0,0
8525,44858050.0,21146550.0,116.5984,12237390.0,61.96209,2402207.0,0.0,0
8526,44858050.0,21146550.0,116.5984,12237390.0,61.96374,2402211.0,0.0,0
8527,44858050.0,21146550.0,116.5984,12237380.0,61.96539,2402215.0,0.0,0
8528,44858050.0,21146550.0,116.5984,12237380.0,61.96703,2402218.0,0.0,0
8529,44858050.0,21146550.0,116.5984,12237380.0,61.96868,2402222.0,0.0,0
8530,44858050.0,21146550.0,116.5984,12237380.0,61.97033,2402225.0,0.0,0
8531,44858050.0,21146550.0,116.5984,12237380.0,61.97197,2402229.0,0.0,0
8532,44858050.0,21146550.0,116.5984,12237380.0,61.97362,2402233.0,0.0,0
8533,44858050.0,21146550.0,116.5984,12237380.0,61.97527,2402237.0,0.0,0
8534,44858050.0,21146550.0,116.5984,12237380.0,61.97691,2402240.0,0.0,0
8535,44858050.0,21146550.0,116.5984,12237380.0,61.97856,2402244.0,0.0,0
8536,44858050.0,21146550.0,116.5984,12237380.0,61.98021,2402248.0,0.0,0
8537,44858050.0,21146550.0,116.5984,12237380.0,61.98185,2402251.0,0.0,0
8538,44858050.0,21146550.0,116.5984,12237380.0,61.9835,2402255.0,0.0,0
8539,44858050.0,21146550.0,116.5984,12237380.0,61.98515,2402258.0,0.0,0
8540,44858050.0,21146550.0,116.5984,12237380.0,61.98679,2402262.0,0.0,0
8541,44858050.0,21146550.0,116.5984,12237380.0,61.98844,2402266.0,0.0,0
8542,44858050.0,21146550.0,116.5984,12237380.0,61.99009,2402270.0,0.0,0
8543,44858050.0,21146550.0,116.5984,12237380.0,61.99173,2402273.0,0.0,0
8544,44858050.0,21146550.0,116.5984,12237380.0,61.99338,2402277.0,0.0,0
8545,44858050.0,21146550.0,116.5984,12237380.0,61.99503,2402281.0,0.0,0
8546,44858050.0,21146550.0,116.5984,12237380.0,61.99667,2402284.0,0.0,0
8547,44858050.0,21146550.0,116.5984,12237380.0,61.99832,2402288.0,0.0,0
8548,44858050.0,21146550.0,116.5984,12237380.0,61.99997,2402291.0,0.0,0
8549,44858050.0,21146550.0,116.5984,12237380.0,62.00161,2402295.0,0.0,0
8550,44858050.0,21146550.0,116.5984,12237380.0,62.00326,2402299.0,0.0,0
8551,44858050.0,21146550.0,116.5984,12237380.0,62.00491,2402303.0,0.0,0
8552,44858050.0,21146550.0,116.5984,12237380.0,62.00655,2402306.0,0.0,0
8553,44858050.0,21146550.0,116.5984,12237380.0,62.0082,2402310.0,0.0,0
8554,44858050.0,21146550.0,116.5984,12237380.0,62.00985,2402314.0,0.0,0
8555,44858050.0,21146550.0,116.5984,12237380.0,62.01149,2402317.0,0.0,0
8556,44858050.0,21146550.0,116.5984,12237380.0,62.01314,2402321.0,0.0,0
8557,44858050.0,21146550.0,116.5984,12237380.0,62.01479,2402324.0,0.0,0
8558,44858050.0,21146550.0,116.5984,12237380.0,62.01643,2402328.0,0.0,0
8559,44858050.0,21146550.0,116.5984,12237380.0,62.01648,2402332.0,0.0,0
8560,44858050.0,21146550.0,116.5984,12237380.0,62.01653,2402336.0,0.0,0
8561,44858050.0,21146550.0,116.5984,12237380.0,62.01657,2402339.0,0.0,0
8562,44858050.0,21146550.0,116.5984,12237380.0,62.01661,2402343.0,0.0,0
8563,44858050.0,21146550.0,116.5984,12237370.0,62.01666,2402347.0,0.0,0
8564,44858050.0,21146550.0,116.5984,12237370.0,62.0167,2402350.0,0.0,0
8565,44858050.0,21146550.0,116.5984,12237370.0,62.01675,2402354.0,0.0,0
8566,44858050.0,21146550.0,116.5984,12237370.0,62.01679,2402357.0,0.0,0
8567,44858050.0,21146550.0,116.5984,12237370.0,62.01684,2402361.0,0.0,0
8568,44858050.0,21146550.0,116.5984,12237370.0,62.01688,2402365.0,0.0,0
8569,44858050.0,21146550.0,116.5984,12237370.0,62.01693,2402369.0,0.0,0
8570,44858050.0,21146550.0,116.5984,12237370.0,62.01697,2402372.0,0.0,0
8571,44858050.0,21146550.0,116.5984,12237370.0,62.01702,2402376.0,0.0,0
8572,44858050.0,21146550.0,116.5984,12237370.0,62.01706,2402380.0,0.0,0
8573,44858050.0,21146550.0,116.5984,12237370.0,62.01711,2402383.0,0.0,0
8574,44858050.0,21146550.0,116.5984,12237370.0,62.01715,2402387.0,0.0,0
8575,44858050.0,21146550.0,116.5984,12237370.0,62.0172,2402390.0,0.0,0
8576,44858050.0,21146550.0,116.5984,12237370.0,62.01724,2402394.0,0.0,0
8577,44858050.0,21146550.0,116.5984,12237370.0,62.01729,2402398.0,0.0,0
8578,44858050.0,21146550.0,116.5984,12237370.0,62.01733,2402402.0,0.0,0
8579,44858050.0,21146550.0,116.5984,12237370.0,62.01738,2402405.0,0.0,0
8580,44858050.0,21146550.0,116.5984,12237370.0,62.01742,2402409.0,0.0,0
8581,44858050.0,21146550.0,116.5984,12237370.0,62.01747,2402413.0,0.0,0
8582,44858050.0,21146550.0,116.5984,12237370.0,62.01751,2402416.0,0.0,0
8583,44858050.0,21146550.0,116.5984,12237370.0,62.01756,2402420.0,0.0,0
8584,44858050.0,21146550.0,116.5984,12237370.0,62.0176,2402423.0,0.0,0
8585,44858050.0,21146550.0,116.5984,12237370.0,62.01765,2402427.0,0.0,0
8586,44858050.0,21146550.0,116.5984,12237370.0,62.01769,2402431.0,0.0,0
8587,44858050.0,21146550.0,116.5984,12237370.0,62.01774,2402435.0,0.0,0
8588,44858050.0,21146550.0,116.5984,12237370.0,62.01778,2402438.0,0.0,0
8589,44858050.0,21146550.0,116.5984,12237370.0,62.01783,2402442.0,0.0,0
8590,44858050.0,21146550.0,116.5984,12237370.0,62.01787,2402446.0,0.0,0
8591,44858050.0,21146550.0,116.5984,12237370.0,62.01792,2402449.0,0.0,0
8592,44858050.0,21146550.0,116.5984,12237370.0,62.01796,2402453.0,0.0,0
8593,44858050.0,21146550.0,116.5984,12237370.0,62.01801,2402456.0,0.0,0
8594,44858050.0,21146550.0,116.5984,12237370.0,62.01805,2402460.0,0.0,0
8595,44858050.0,21146550.0,116.5984,12237370.0,62.0181,2402464.0,0.0,0
8596,44858050.0,21146550.0,116.5984,12237370.0,62.01814,2402468.0,0.0,0
8597,44858050.0,21146550.0,116.5984,12237370.0,62.01818,2402471.0,0.0,0
8598,44858050.0,21146550.0,116.5984,12237370.0,62.01823,2402475.0,0.0,0
8599,44858050.0,21146550.0,116.5984,12237360.0,62.01828,2402479.0,0.0,0
8600,44858050.0,21146550.0,116.5984,12237360.0,62.01832,2402482.0,0.0,0
8601,44858050.0,21146550.0,116.5984,12237360.0,62.01837,2402486.0,0.0,0
8602,44858050.0,21146550.0,116.5984,12237360.0,62.01841,2402489.0,0.0,0
8603,44858050.0,21146550.0,116.5984,12237360.0,62.01846,2402493.0,0.0,0
8604,44858050.0,21146550.0,116.5984,12237360.0,62.0185,2402497.0,0.0,0
8605,44858050.0,21146550.0,116.5984,12237360.0,62.01855,2402501.0,0.0,0
8606,44858050.0,21146550.0,116.5984,12237360.0,62.01859,2402504.0,0.0,0
8607,44858050.0,21146550.0,116.5984,12237360.0,62.01863,2402508.0,0.0,0
8608,44858050.0,21146550.0,116.5984,12237360.0,62.01868,2402512.0,0.0,0
8609,44858050.0,21146550.0,116.5984,12237360.0,62.01873,2402515.0,0.0,0
8610,44858050.0,21146550.0,116.5984,12237360.0,62.01877,2402519.0,0.0,0
8611,44858050.0,21146550.0,116.5984,12237360.0,62.01881,2402522.0,0.0,0
8612,44858050.0,21146550.0,116.5984,12237360.0,62.01886,2402526.0,0.0,0
8613,44858050.0,21146550.0,116.5984,12237360.0,62.01891,2402530.0,0.0,0
8614,44858050.0,21146550.0,116.5984,12237360.0,62.01895,2402534.0,0.0,0
8615,44858050.0,21146550.0,116.5984,12237360.0,62.01899,2402537.0,0.0,0
8616,44858050.0,21146550.0,116.5984,12237360.0,62.01904,2402541.0,0.0,0
8617,44858050.0,21146550.0,116.5984,12237360.0,62.01908,2402545.0,0.0,0
8618,44858050.0,21146550.0,116.5984,12237360.0,62.01913,2402548.0,0.0,0
8619,44858050.0,21146550.0,116.5984,12237360.0,62.01918,2402552.0,0.0,0
8620,44858050.0,21146550.0,116.5984,12237360.0,62.01922,2402555.0,0.0,0
8621,44858050.0,21146550.0,116.5984,12237360.0,62.01926,2402559.0,0.0,0
8622,44858050.0,21146550.0,116.5984,12237360.0,62.01931,2402563.0,0.0,0
8623,44858050.0,21146550.0,116.5984,12237360.0,62.01936,2402567.0,0.0,0
8624,44858050.0,21146550.0,116.5984,12237360.0,62.0194,2402570.0,0.0,0
8625,44858050.0,21146550.0,116.5984,12237360.0,62.01944,2402574.0,0.0,0
8626,44858050.0,21146550.0,116.5984,12237360.0,62.01949,2402578.0,0.0,0
8627,44858050.0,21146550.0,116.5984,12237360.0,62.01954,2402581.0,0.0,0
8628,44858050.0,21146550.0,116.5984,12237360.0,62.01958,2402585.0,0.0,0
8629,44858050.0,21146550.0,116.5984,12237360.0,62.01962,2402588.0,0.0,0
8630,44858050.0,21146550.0,116.5984,12237360.0,62.01967,2402592.0,0.0,0
8631,44858050.0,21146550.0,116.5984,12237360.0,62.01971,2402596.0,0.0,0
8632,44858050.0,21146550.0,116.5984,12237360.0,62.01976,2402600.0,0.0,0
8633,44858050.0,21146550.0,116.5984,12237360.0,62.01981,2402603.0,0.0,0
8634,44858050.0,21146550.0,116.5984,12237360.0,62.01985,2402607.0,0.0,0
8635,44858050.0,21146550.0,116.5984,12237360.0,62.01989,2402611.0,0.0,0
8636,44858050.0,21146550.0,116.5984,12237360.0,62.01994,2402614.0,0.0,0
8637,44858050.0,21146550.0,116.5984,12237350.0,62.01999,2402618.0,0.0,0
8638,44858050.0,21146550.0,116.5984,12237350.0,62.02003,2402621.0,0.0,0
8639,44858050.0,21146550.0,116.5984,12237350.0,62.02007,2402625.0,0.0,0
8640,44858050.0,21146550.0,116.5984,12237350.0,62.02012,2402629.0,0.0,0
8641,44858050.0,21146550.0,116.5984,12237350.0,62.02016,2402633.0,0.0,0
8642,44858050.0,21146550.0,116.5984,12237350.0,62.02021,2402636.0,0.0,0
8643,44858050.0,21146550.0,116.5984,12237350.0,62.02025,2402640.0,0.0,0
8644,44858050.0,21146550.0,116.5984,12237350.0,62.0203,2402644.0,0.0,0
8645,44858050.0,21146550.0,116.5984,12237350.0,62.02034,2402647.0,0.0,0
8646,44858050.0,21146550.0,116.5984,12237350.0,62.02039,2402651.0,0.0,0
8647,44858050.0,21146550.0,116.5984,12237350.0,62.02043,2402654.0,0.0,0
8648,44858050.0,21146550.0,116.5984,12237350.0,62.02048,2402658.0,0.0,0
8649,44858050.0,21146550.0,116.5984,12237350.0,62.02052,2402662.0,0.0,0
8650,44858050.0,21146550.0,116.5984,12237350.0,62.02057,2402666.0,0.0,0
8651,44858050.0,21146550.0,116.5984,12237350.0,62.02061,2402669.0,0.0,0
8652,44858050.0,21146550.0,116.5984,12237350.0,62.02066,2402673.0,0.0,0
8653,44858050.0,21146550.0,116.5984,12237350.0,62.0207,2402677.0,0.0,0
8654,44858050.0,21146550.0,116.5984,12237350.0,62.02075,2402680.0,0.0,0
8655,44858050.0,21146550.0,116.5984,12237350.0,62.02079,2402684.0,0.0,0
8656,44858050.0,21146550.0,116.5984,12237350.0,62.02084,2402687.0,0.0,0
8657,44858050.0,21146550.0,116.5984,12237350.0,62.02088,2402691.0,0.0,0
8658,44858050.0,21146550.0,116.5984,12237350.0,62.02093,2402695.0,0.0,0
8659,44858050.0,21146550.0,116.5984,12237350.0,62.02097,2402699.0,0.0,0
8660,44858050.0,21146550.0,116.5984,12237350.0,62.02102,2402702.0,0.0,0
8661,44858050.0,21146550.0,116.5984,12237350.0,62.02106,2402706.0,0.0,0
8662,44858050.0,21146550.0,116.5984,12237350.0,62.02111,2402710.0,0.0,0
8663,44858050.0,21146550.0,116.5984,12237350.0,62.02115,2402713.0,0.0,0
8664,44858050.0,21146550.0,116.5984,12237350.0,62.0212,2402717.0,0.0,0
8665,44858050.0,21146550.0,116.5984,12237350.0,62.02124,2402720.0,0.0,0
8666,44858050.0,21146550.0,116.5984,12237350.0,62.02129,2402724.0,0.0,0
8667,44858050.0,21146550.0,116.5984,12237350.0,62.02133,2402728.0,0.0,0
8668,44858050.0,21146550.0,116.5984,12237350.0,62.02138,2402732.0,0.0,0
8669,44858050.0,21146550.0,116.5984,12237350.0,62.02142,2402735.0,0.0,0
8670,44858050.0,21146550.0,116.5984,12237350.0,62.02147,2402739.0,0.0,0
8671,44858050.0,21146550.0,116.5984,12237350.0,62.02151,2402743.0,0.0,0
8672,44858050.0,21146550.0,116.5984,12237350.0,62.02156,2402746.0,0.0,0
8673,44858050.0,21146550.0,116.5984,12237340.0,62.0216,2402750.0,0.0,0
8674,44858050.0,21146550.0,116.5984,12237340.0,62.02165,2402753.0,0.0,0
8675,44858050.0,21146550.0,116.5984,12237340.0,62.02169,2402757.0,0.0,0
8676,44858050.0,21146550.0,116.5984,12237340.0,62.02174,2402761.0,0.0,0
8677,44858050.0,21146550.0,116.5984,12237340.0,62.02178,2402765.0,0.0,0
8678,44858050.0,21146550.0,116.5984,12237340.0,62.02183,2402768.0,0.0,0
8679,44858050.0,21146550.0,116.5984,12237340.0,62.02187,2402772.0,0.0,0
8680,44858050.0,21146550.0,116.5984,12237340.0,62.02192,2402776.0,0.0,0
8681,44858050.0,21146550.0,116.5984,12237340.0,62.02196,2402779.0,0.0,0
